time,player1,player2,result
82,40887,68698,1
82,40887,6246,1
82,40887,21978,1
82,40887,7795,1
82,40887,6783,1
82,40887,6150,1
82,40887,12674,1
82,40887,39382,1
82,40887,56527,1
82,40887,21847,1
82,40887,5454,1
82,40887,22170,1
82,40887,70413,1
82,40887,7773,1
82,40887,10077,1
82,40887,72769,1
82,40887,30295,1
82,40887,39687,1
82,40887,5376,1
82,40887,49169,1
82,40887,7730,1
82,40887,11084,1
82,40887,17670,1
82,40887,45790,1
82,40887,45907,1
82,40887,50760,1
82,40887,94438,1
82,40887,18592,1
82,40887,5576,1
82,40887,56556,1
82,40887,9345,1
82,40887,50312,1
82,40887,47174,1
82,40887,5467,1
82,40887,31438,1
82,40887,11503,1
82,40887,7757,1
82,40887,15747,1
82,40887,90199,1
82,40887,39913,1
82,40887,6144,1
82,40887,11133,1
82,40887,21841,1
82,40887,39909,1
82,40887,12785,1
82,40887,39450,1
82,40887,68330,1
82,40887,39371,1
82,40887,7771,1
82,40887,30090,1
82,40887,51437,1
82,40887,11343,1
82,40887,11316,1
82,40887,41079,1
82,40887,44045,1
82,40887,11292,1
82,40887,30383,1
82,40887,17984,1
82,40887,7781,1
82,40887,71982,1
82,40887,17285,1
82,40887,22340,1
82,40887,63163,1
82,68698,6246,1
82,68698,21978,1
82,68698,7795,1
82,68698,6783,1
82,68698,6150,1
82,68698,12674,1
82,68698,39382,1
82,68698,56527,1
82,68698,21847,1
82,68698,5454,1
82,68698,22170,1
82,68698,70413,1
82,68698,7773,1
82,68698,10077,1
82,68698,72769,1
82,68698,30295,1
82,68698,39687,1
82,68698,5376,1
82,68698,49169,1
82,68698,7730,1
82,68698,11084,1
82,68698,17670,1
82,68698,45790,1
82,68698,45907,1
82,68698,50760,1
82,68698,94438,1
82,68698,18592,1
82,68698,5576,1
82,68698,56556,1
82,68698,9345,1
82,68698,50312,1
82,68698,47174,1
82,68698,5467,1
82,68698,31438,1
82,68698,11503,1
82,68698,7757,1
82,68698,15747,1
82,68698,90199,1
82,68698,39913,1
82,68698,6144,1
82,68698,11133,1
82,68698,21841,1
82,68698,39909,1
82,68698,12785,1
82,68698,39450,1
82,68698,68330,1
82,68698,39371,1
82,68698,7771,1
82,68698,30090,1
82,68698,51437,1
82,68698,11343,1
82,68698,11316,1
82,68698,41079,1
82,68698,44045,1
82,68698,11292,1
82,68698,30383,1
82,68698,17984,1
82,68698,7781,1
82,68698,71982,1
82,68698,17285,1
82,68698,22340,1
82,68698,63163,1
82,6246,21978,1
82,6246,7795,1
82,6246,6783,1
82,6246,6150,1
82,6246,12674,1
82,6246,39382,1
82,6246,56527,1
82,6246,21847,1
82,6246,5454,1
82,6246,22170,1
82,6246,70413,1
82,6246,7773,1
82,6246,10077,1
82,6246,72769,1
82,6246,30295,1
82,6246,39687,1
82,6246,5376,1
82,6246,49169,1
82,6246,7730,1
82,6246,11084,1
82,6246,17670,1
82,6246,45790,1
82,6246,45907,1
82,6246,50760,1
82,6246,94438,1
82,6246,18592,1
82,6246,5576,1
82,6246,56556,1
82,6246,9345,1
82,6246,50312,1
82,6246,47174,1
82,6246,5467,1
82,6246,31438,1
82,6246,11503,1
82,6246,7757,1
82,6246,15747,1
82,6246,90199,1
82,6246,39913,1
82,6246,6144,1
82,6246,11133,1
82,6246,21841,1
82,6246,39909,1
82,6246,12785,1
82,6246,39450,1
82,6246,68330,1
82,6246,39371,1
82,6246,7771,1
82,6246,30090,1
82,6246,51437,1
82,6246,11343,1
82,6246,11316,1
82,6246,41079,1
82,6246,44045,1
82,6246,11292,1
82,6246,30383,1
82,6246,17984,1
82,6246,7781,1
82,6246,71982,1
82,6246,17285,1
82,6246,22340,1
82,6246,63163,1
82,21978,7795,1
82,21978,6783,1
82,21978,6150,1
82,21978,12674,1
82,21978,39382,1
82,21978,56527,1
82,21978,21847,1
82,21978,5454,1
82,21978,22170,1
82,21978,70413,1
82,21978,7773,1
82,21978,10077,1
82,21978,72769,1
82,21978,30295,1
82,21978,39687,1
82,21978,5376,1
82,21978,49169,1
82,21978,7730,1
82,21978,11084,1
82,21978,17670,1
82,21978,45790,1
82,21978,45907,1
82,21978,50760,1
82,21978,94438,1
82,21978,18592,1
82,21978,5576,1
82,21978,56556,1
82,21978,9345,1
82,21978,50312,1
82,21978,47174,1
82,21978,5467,1
82,21978,31438,1
82,21978,11503,1
82,21978,7757,1
82,21978,15747,1
82,21978,90199,1
82,21978,39913,1
82,21978,6144,1
82,21978,11133,1
82,21978,21841,1
82,21978,39909,1
82,21978,12785,1
82,21978,39450,1
82,21978,68330,1
82,21978,39371,1
82,21978,7771,1
82,21978,30090,1
82,21978,51437,1
82,21978,11343,1
82,21978,11316,1
82,21978,41079,1
82,21978,44045,1
82,21978,11292,1
82,21978,30383,1
82,21978,17984,1
82,21978,7781,1
82,21978,71982,1
82,21978,17285,1
82,21978,22340,1
82,21978,63163,1
82,7795,6783,1
82,7795,6150,1
82,7795,12674,1
82,7795,39382,1
82,7795,56527,1
82,7795,21847,1
82,7795,5454,1
82,7795,22170,1
82,7795,70413,1
82,7795,7773,1
82,7795,10077,1
82,7795,72769,1
82,7795,30295,1
82,7795,39687,1
82,7795,5376,1
82,7795,49169,1
82,7795,7730,1
82,7795,11084,1
82,7795,17670,1
82,7795,45790,1
82,7795,45907,1
82,7795,50760,1
82,7795,94438,1
82,7795,18592,1
82,7795,5576,1
82,7795,56556,1
82,7795,9345,1
82,7795,50312,1
82,7795,47174,1
82,7795,5467,1
82,7795,31438,1
82,7795,11503,1
82,7795,7757,1
82,7795,15747,1
82,7795,90199,1
82,7795,39913,1
82,7795,6144,1
82,7795,11133,1
82,7795,21841,1
82,7795,39909,1
82,7795,12785,1
82,7795,39450,1
82,7795,68330,1
82,7795,39371,1
82,7795,7771,1
82,7795,30090,1
82,7795,51437,1
82,7795,11343,1
82,7795,11316,1
82,7795,41079,1
82,7795,44045,1
82,7795,11292,1
82,7795,30383,1
82,7795,17984,1
82,7795,7781,1
82,7795,71982,1
82,7795,17285,1
82,7795,22340,1
82,7795,63163,1
82,6783,6150,1
82,6783,12674,1
82,6783,39382,1
82,6783,56527,1
82,6783,21847,1
82,6783,5454,1
82,6783,22170,1
82,6783,70413,1
82,6783,7773,1
82,6783,10077,1
82,6783,72769,1
82,6783,30295,1
82,6783,39687,1
82,6783,5376,1
82,6783,49169,1
82,6783,7730,1
82,6783,11084,1
82,6783,17670,1
82,6783,45790,1
82,6783,45907,1
82,6783,50760,1
82,6783,94438,1
82,6783,18592,1
82,6783,5576,1
82,6783,56556,1
82,6783,9345,1
82,6783,50312,1
82,6783,47174,1
82,6783,5467,1
82,6783,31438,1
82,6783,11503,1
82,6783,7757,1
82,6783,15747,1
82,6783,90199,1
82,6783,39913,1
82,6783,6144,1
82,6783,11133,1
82,6783,21841,1
82,6783,39909,1
82,6783,12785,1
82,6783,39450,1
82,6783,68330,1
82,6783,39371,1
82,6783,7771,1
82,6783,30090,1
82,6783,51437,1
82,6783,11343,1
82,6783,11316,1
82,6783,41079,1
82,6783,44045,1
82,6783,11292,1
82,6783,30383,1
82,6783,17984,1
82,6783,7781,1
82,6783,71982,1
82,6783,17285,1
82,6783,22340,1
82,6783,63163,1
82,6150,12674,1
82,6150,39382,1
82,6150,56527,1
82,6150,21847,1
82,6150,5454,1
82,6150,22170,1
82,6150,70413,1
82,6150,7773,1
82,6150,10077,1
82,6150,72769,1
82,6150,30295,1
82,6150,39687,1
82,6150,5376,1
82,6150,49169,1
82,6150,7730,1
82,6150,11084,1
82,6150,17670,1
82,6150,45790,1
82,6150,45907,1
82,6150,50760,1
82,6150,94438,1
82,6150,18592,1
82,6150,5576,1
82,6150,56556,1
82,6150,9345,1
82,6150,50312,1
82,6150,47174,1
82,6150,5467,1
82,6150,31438,1
82,6150,11503,1
82,6150,7757,1
82,6150,15747,1
82,6150,90199,1
82,6150,39913,1
82,6150,6144,1
82,6150,11133,1
82,6150,21841,1
82,6150,39909,1
82,6150,12785,1
82,6150,39450,1
82,6150,68330,1
82,6150,39371,1
82,6150,7771,1
82,6150,30090,1
82,6150,51437,1
82,6150,11343,1
82,6150,11316,1
82,6150,41079,1
82,6150,44045,1
82,6150,11292,1
82,6150,30383,1
82,6150,17984,1
82,6150,7781,1
82,6150,71982,1
82,6150,17285,1
82,6150,22340,1
82,6150,63163,1
82,12674,39382,1
82,12674,56527,1
82,12674,21847,1
82,12674,5454,1
82,12674,22170,1
82,12674,70413,1
82,12674,7773,1
82,12674,10077,1
82,12674,72769,1
82,12674,30295,1
82,12674,39687,1
82,12674,5376,1
82,12674,49169,1
82,12674,7730,1
82,12674,11084,1
82,12674,17670,1
82,12674,45790,1
82,12674,45907,1
82,12674,50760,1
82,12674,94438,1
82,12674,18592,1
82,12674,5576,1
82,12674,56556,1
