PROG ID,ATHLETE ID,ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME,PROGRAM
4541,5711,Brad,Kahlefeldt,AUS,3,00:18:43,00:00:32,00:53:12,00:06:10,00:00:00,DNF,00:00:00,Elite Men
4541,10003,Adam,Carlton,AUS,39,00:19:32,00:00:36,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Men
4541,11318,Kevin,Collington,USA,37,00:19:21,00:00:37,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Men
4541,5694,Ramon,Ejeda Medina,ESP,61,00:19:12,00:00:34,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Men
4541,5695,Javier,Gomez Noya,ESP,2,00:18:04,00:00:34,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Men
4541,5742,Yuichi,Hosoda,JPN,35,00:19:19,00:00:35,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Men
4541,5881,Duarte Silva,Marques,POR,41,00:18:58,00:00:35,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Men
4541,12431,David,Mcnamee,GBR,40,00:18:53,00:00:36,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Men
4541,5821,Graham,O'Grady,NZL,49,00:18:51,00:00:37,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Men
4541,7745,Artem,Parienko,RUS,48,00:19:12,00:00:36,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Men
4541,9919,Danilo,Pimentel,BRA,62,00:19:46,00:00:37,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Men
4541,5963,Balázs,Pocsai,HUN,47,00:18:49,00:00:35,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Men
4541,10935,Lukas,Salvisberg,SUI,44,00:18:50,00:00:31,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Men
4541,15944,Brendan,Sexton,AUS,64,00:20:04,00:00:50,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Men
4541,11314,Steven,Sexton,USA,54,00:18:45,00:00:35,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Men
