PROG ID,ATHLETE ID,ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME,PROGRAM
4845,21872,Sam,Franklin,NZL,0,00:09:48,00:01:25,00:28:49,00:00:48,00:19:10,8,01:00:00,16-19 Male AG Sprint
4845,28401,Brayden,Tucker,AUS,0,00:10:21,00:01:30,00:29:55,00:00:47,00:17:36,9,01:00:07,16-19 Male AG Sprint
4845,21875,John,Glanville,NZL,0,00:10:29,00:01:26,00:30:06,00:00:47,00:17:30,10,01:00:17,16-19 Male AG Sprint
4845,39176,Luke,Farrell,AUS,0,00:10:21,00:01:28,00:30:23,00:00:56,00:17:12,11,01:00:20,16-19 Male AG Sprint
4845,32023,Ryan,Mouritz,AUS,0,00:10:26,00:01:36,00:30:11,00:00:48,00:17:31,12,01:00:29,16-19 Male AG Sprint
4845,32162,Patrick,Burrows,NZL,0,00:10:43,00:01:40,00:29:44,00:00:52,00:17:39,13,01:00:37,16-19 Male AG Sprint
4845,29900,Keith,Yoho,USA,0,00:10:43,00:01:40,00:29:40,00:00:50,00:17:50,14,01:00:43,16-19 Male AG Sprint
4845,28596,Sebastian,Betten,AUS,0,00:10:41,00:01:31,00:30:21,00:00:45,00:17:34,15,01:00:53,16-19 Male AG Sprint
4845,21878,William,Marshall,NZL,0,00:10:00,00:01:35,00:30:36,00:01:10,00:17:33,16,01:00:54,16-19 Male AG Sprint
4845,32014,Gareth,Daniel,AUS,0,00:11:05,00:01:21,00:29:39,00:00:56,00:18:07,17,01:01:08,16-19 Male AG Sprint
4845,32165,Andrew,Lloyd,NZL,0,00:10:09,00:01:25,00:30:33,00:00:52,00:18:15,18,01:01:14,16-19 Male AG Sprint
4845,21882,Owen,Miller,NZL,0,00:09:58,00:01:28,00:30:26,00:00:48,00:18:38,19,01:01:18,16-19 Male AG Sprint
4845,28281,Joshua,Kenyon,NZL,0,00:11:06,00:01:23,00:29:32,00:00:48,00:18:47,20,01:01:37,16-19 Male AG Sprint
4845,32166,Hayden,Moorhouse,NZL,0,00:10:45,00:01:26,00:30:01,00:00:48,00:18:42,21,01:01:43,16-19 Male AG Sprint
4845,15711,Alexi,Petrie,NZL,0,00:10:16,00:01:27,00:30:10,00:00:52,00:19:16,22,01:01:58,16-19 Male AG Sprint
4845,32002,Andre,Lemmi,BRA,0,00:10:22,00:01:28,00:30:14,00:00:48,00:19:11,23,01:02:05,16-19 Male AG Sprint
4845,39416,Chris,Wiatr,USA,0,00:10:19,00:01:33,00:30:46,00:01:18,00:18:14,24,01:02:09,16-19 Male AG Sprint
4845,32020,Benjamin,Huggett,AUS,0,00:10:02,00:01:26,00:30:41,00:00:56,00:19:08,25,01:02:13,16-19 Male AG Sprint
4845,30486,Jelle,Bakker,NED,0,00:10:07,00:01:49,00:30:12,00:00:46,00:19:38,26,01:02:31,16-19 Male AG Sprint
4845,32672,Matthew,Watson,USA,0,00:09:48,00:01:53,00:30:21,00:01:06,00:19:31,27,01:02:39,16-19 Male AG Sprint
4845,55649,Audric,Lucini,FRA,0,00:10:18,00:01:43,00:30:08,00:00:51,00:19:46,28,01:02:43,16-19 Male AG Sprint
4845,32026,Liam,Rapley,AUS,0,00:11:18,00:01:30,00:32:16,00:00:47,00:17:24,29,01:03:15,16-19 Male AG Sprint
4845,32670,Lucas,Caron,USA,0,00:11:54,00:01:41,00:30:49,00:00:53,00:19:11,30,01:04:27,16-19 Male AG Sprint
4845,32025,Branden,Pearce,AUS,0,00:12:34,00:01:27,00:31:14,00:00:43,00:19:17,31,01:05:15,16-19 Male AG Sprint
4845,32168,Alex,Roberts,NZL,0,00:12:58,00:01:21,00:31:00,00:00:47,00:19:23,32,01:05:29,16-19 Male AG Sprint
4845,24376,Touiti,Marie,TAH,0,00:10:49,00:01:50,00:32:10,00:00:57,00:19:57,33,01:05:43,16-19 Male AG Sprint
4845,32163,Nick,Graham,NZL,0,00:11:56,00:01:40,00:31:18,00:00:54,00:19:56,34,01:05:44,16-19 Male AG Sprint
4845,32164,Nick,Jowsey,NZL,0,00:12:22,00:01:37,00:31:27,00:00:51,00:19:29,35,01:05:45,16-19 Male AG Sprint
4845,32021,Lachlan,Mcauliffe,AUS,0,00:11:58,00:01:53,00:32:06,00:00:56,00:19:12,36,01:06:07,16-19 Male AG Sprint
4845,32169,Leighton,Warren,NZL,0,00:11:59,00:01:33,00:31:14,00:01:00,00:20:38,37,01:06:24,16-19 Male AG Sprint
4845,32027,Cameron,Weekes,AUS,0,00:11:37,00:01:37,00:33:06,00:01:04,00:19:23,38,01:06:46,16-19 Male AG Sprint
4845,31853,Fabien,Peccoud,FRA,0,00:11:39,00:02:13,00:31:35,00:01:08,00:20:14,39,01:06:48,16-19 Male AG Sprint
4845,32024,Jacob,Owen,AUS,0,00:11:32,00:01:53,00:32:29,00:00:48,00:20:07,40,01:06:48,16-19 Male AG Sprint
4845,31854,Sebastien,Tessarolo,FRA,0,00:11:47,00:02:04,00:32:29,00:00:54,00:20:13,41,01:07:27,16-19 Male AG Sprint
4845,18458,Mark,Brown,CAN,0,00:13:53,00:01:30,00:32:16,00:00:46,00:19:28,42,01:07:52,16-19 Male AG Sprint
4845,32018,Hayden,Gage,AUS,0,00:11:19,00:01:28,00:33:30,00:00:48,00:20:49,43,01:07:53,16-19 Male AG Sprint
4845,32013,Samuel,Burston,AUS,0,00:12:07,00:01:41,00:32:34,00:01:00,00:20:51,44,01:08:12,16-19 Male AG Sprint
4845,32671,Kevin,Cowell,USA,0,00:14:05,00:01:40,00:33:11,00:00:52,00:18:30,45,01:08:16,16-19 Male AG Sprint
4845,24377,Tuavai,Marie,TAH,0,00:11:50,00:02:04,00:32:27,00:01:04,00:20:57,46,01:08:20,16-19 Male AG Sprint
4845,18459,Thomas,Brown,CAN,0,00:12:47,00:01:22,00:33:19,00:01:00,00:20:07,47,01:08:35,16-19 Male AG Sprint
