time,player1,player2,result
106,6783,11385,1
106,6783,17670,1
106,6783,22170,1
106,6783,5576,1
106,6783,39450,1
106,6783,68698,1
106,6783,11879,1
106,6783,17285,1
106,6783,7730,1
106,6783,45790,1
106,6783,5467,1
106,6783,14196,1
106,6783,46579,1
106,6783,10077,1
106,6783,70613,1
106,6783,89532,1
106,6783,39683,1
106,6783,11141,1
106,6783,9345,1
106,6783,6386,1
106,6783,85453,1
106,6783,83096,1
106,6783,39687,1
106,6783,12785,1
106,6783,26478,1
106,6783,58503,1
106,6783,7646,1
106,6783,6246,1
106,6783,47942,1
106,11385,17670,1
106,11385,22170,1
106,11385,5576,1
106,11385,39450,1
106,11385,68698,1
106,11385,11879,1
106,11385,17285,1
106,11385,7730,1
106,11385,45790,1
106,11385,5467,1
106,11385,14196,1
106,11385,46579,1
106,11385,10077,1
106,11385,70613,1
106,11385,89532,1
106,11385,39683,1
106,11385,11141,1
106,11385,9345,1
106,11385,6386,1
106,11385,85453,1
106,11385,83096,1
106,11385,39687,1
106,11385,12785,1
106,11385,26478,1
106,11385,58503,1
106,11385,7646,1
106,11385,6246,1
106,11385,47942,1
106,17670,22170,1
106,17670,5576,1
106,17670,39450,1
106,17670,68698,1
106,17670,11879,1
106,17670,17285,1
106,17670,7730,1
106,17670,45790,1
106,17670,5467,1
106,17670,14196,1
106,17670,46579,1
106,17670,10077,1
106,17670,70613,1
106,17670,89532,1
106,17670,39683,1
106,17670,11141,1
106,17670,9345,1
106,17670,6386,1
106,17670,85453,1
106,17670,83096,1
106,17670,39687,1
106,17670,12785,1
106,17670,26478,1
106,17670,58503,1
106,17670,7646,1
106,17670,6246,1
106,17670,47942,1
106,22170,5576,1
106,22170,39450,1
106,22170,68698,1
106,22170,11879,1
106,22170,17285,1
106,22170,7730,1
106,22170,45790,1
106,22170,5467,1
106,22170,14196,1
106,22170,46579,1
106,22170,10077,1
106,22170,70613,1
106,22170,89532,1
106,22170,39683,1
106,22170,11141,1
106,22170,9345,1
106,22170,6386,1
106,22170,85453,1
106,22170,83096,1
106,22170,39687,1
106,22170,12785,1
106,22170,26478,1
106,22170,58503,1
106,22170,7646,1
106,22170,6246,1
106,22170,47942,1
106,5576,39450,1
106,5576,68698,1
106,5576,11879,1
106,5576,17285,1
106,5576,7730,1
106,5576,45790,1
106,5576,5467,1
106,5576,14196,1
106,5576,46579,1
106,5576,10077,1
106,5576,70613,1
106,5576,89532,1
106,5576,39683,1
106,5576,11141,1
106,5576,9345,1
106,5576,6386,1
106,5576,85453,1
106,5576,83096,1
106,5576,39687,1
106,5576,12785,1
106,5576,26478,1
106,5576,58503,1
106,5576,7646,1
106,5576,6246,1
106,5576,47942,1
106,39450,68698,1
106,39450,11879,1
106,39450,17285,1
106,39450,7730,1
106,39450,45790,1
106,39450,5467,1
106,39450,14196,1
106,39450,46579,1
106,39450,10077,1
106,39450,70613,1
106,39450,89532,1
106,39450,39683,1
106,39450,11141,1
106,39450,9345,1
106,39450,6386,1
106,39450,85453,1
106,39450,83096,1
106,39450,39687,1
106,39450,12785,1
106,39450,26478,1
106,39450,58503,1
106,39450,7646,1
106,39450,6246,1
106,39450,47942,1
106,68698,11879,1
106,68698,17285,1
106,68698,7730,1
106,68698,45790,1
106,68698,5467,1
106,68698,14196,1
106,68698,46579,1
106,68698,10077,1
106,68698,70613,1
106,68698,89532,1
106,68698,39683,1
106,68698,11141,1
106,68698,9345,1
106,68698,6386,1
106,68698,85453,1
106,68698,83096,1
106,68698,39687,1
106,68698,12785,1
106,68698,26478,1
106,68698,58503,1
106,68698,7646,1
106,68698,6246,1
106,68698,47942,1
106,11879,17285,1
106,11879,7730,1
106,11879,45790,1
106,11879,5467,1
106,11879,14196,1
106,11879,46579,1
106,11879,10077,1
106,11879,70613,1
106,11879,89532,1
106,11879,39683,1
106,11879,11141,1
106,11879,9345,1
106,11879,6386,1
106,11879,85453,1
106,11879,83096,1
106,11879,39687,1
106,11879,12785,1
106,11879,26478,1
106,11879,58503,1
106,11879,7646,1
106,11879,6246,1
106,11879,47942,1
106,17285,7730,1
106,17285,45790,1
106,17285,5467,1
106,17285,14196,1
106,17285,46579,1
106,17285,10077,1
106,17285,70613,1
106,17285,89532,1
106,17285,39683,1
106,17285,11141,1
106,17285,9345,1
106,17285,6386,1
106,17285,85453,1
106,17285,83096,1
106,17285,39687,1
106,17285,12785,1
106,17285,26478,1
106,17285,58503,1
106,17285,7646,1
106,17285,6246,1
106,17285,47942,1
106,7730,45790,1
106,7730,5467,1
106,7730,14196,1
106,7730,46579,1
106,7730,10077,1
106,7730,70613,1
106,7730,89532,1
106,7730,39683,1
106,7730,11141,1
106,7730,9345,1
106,7730,6386,1
106,7730,85453,1
106,7730,83096,1
106,7730,39687,1
106,7730,12785,1
106,7730,26478,1
106,7730,58503,1
106,7730,7646,1
106,7730,6246,1
106,7730,47942,1
106,45790,5467,1
106,45790,14196,1
106,45790,46579,1
106,45790,10077,1
106,45790,70613,1
106,45790,89532,1
106,45790,39683,1
106,45790,11141,1
106,45790,9345,1
106,45790,6386,1
106,45790,85453,1
106,45790,83096,1
106,45790,39687,1
106,45790,12785,1
106,45790,26478,1
106,45790,58503,1
106,45790,7646,1
106,45790,6246,1
106,45790,47942,1
106,5467,14196,1
106,5467,46579,1
106,5467,10077,1
106,5467,70613,1
106,5467,89532,1
106,5467,39683,1
106,5467,11141,1
106,5467,9345,1
106,5467,6386,1
106,5467,85453,1
106,5467,83096,1
106,5467,39687,1
106,5467,12785,1
106,5467,26478,1
106,5467,58503,1
106,5467,7646,1
106,5467,6246,1
106,5467,47942,1
106,14196,46579,1
106,14196,10077,1
106,14196,70613,1
106,14196,89532,1
106,14196,39683,1
106,14196,11141,1
106,14196,9345,1
106,14196,6386,1
106,14196,85453,1
106,14196,83096,1
106,14196,39687,1
106,14196,12785,1
106,14196,26478,1
106,14196,58503,1
106,14196,7646,1
106,14196,6246,1
106,14196,47942,1
106,46579,10077,1
106,46579,70613,1
106,46579,89532,1
106,46579,39683,1
106,46579,11141,1
106,46579,9345,1
106,46579,6386,1
106,46579,85453,1
106,46579,83096,1
106,46579,39687,1
106,46579,12785,1
106,46579,26478,1
106,46579,58503,1
106,46579,7646,1
106,46579,6246,1
106,46579,47942,1
106,10077,70613,1
106,10077,89532,1
106,10077,39683,1
106,10077,11141,1
106,10077,9345,1
106,10077,6386,1
106,10077,85453,1
106,10077,83096,1
106,10077,39687,1
106,10077,12785,1
106,10077,26478,1
106,10077,58503,1
106,10077,7646,1
106,10077,6246,1
106,10077,47942,1
106,70613,89532,1
106,70613,39683,1
106,70613,11141,1
106,70613,9345,1
106,70613,6386,1
106,70613,85453,1
106,70613,83096,1
106,70613,39687,1
106,70613,12785,1
106,70613,26478,1
106,70613,58503,1
106,70613,7646,1
106,70613,6246,1
106,70613,47942,1
106,89532,39683,1
106,89532,11141,1
106,89532,9345,1
106,89532,6386,1
106,89532,85453,1
106,89532,83096,1
106,89532,39687,1
106,89532,12785,1
106,89532,26478,1
106,89532,58503,1
106,89532,7646,1
106,89532,6246,1
106,89532,47942,1
106,39683,11141,1
106,39683,9345,1
106,39683,6386,1
106,39683,85453,1
106,39683,83096,1
106,39683,39687,1
106,39683,12785,1
106,39683,26478,1
106,39683,58503,1
106,39683,7646,1
106,39683,6246,1
106,39683,47942,1
106,11141,9345,1
106,11141,6386,1
106,11141,85453,1
106,11141,83096,1
106,11141,39687,1
106,11141,12785,1
106,11141,26478,1
106,11141,58503,1
106,11141,7646,1
106,11141,6246,1
106,11141,47942,1
106,9345,6386,1
106,9345,85453,1
106,9345,83096,1
106,9345,39687,1
106,9345,12785,1
106,9345,26478,1
106,9345,58503,1
106,9345,7646,1
106,9345,6246,1
106,9345,47942,1
106,6386,85453,1
106,6386,83096,1
106,6386,39687,1
106,6386,12785,1
106,6386,26478,1
106,6386,58503,1
106,6386,7646,1
106,6386,6246,1
106,6386,47942,1
106,85453,83096,1
106,85453,39687,1
106,85453,12785,1
106,85453,26478,1
106,85453,58503,1
106,85453,7646,1
106,85453,6246,1
106,85453,47942,1
106,83096,39687,1
106,83096,12785,1
106,83096,26478,1
106,83096,58503,1
106,83096,7646,1
106,83096,6246,1
106,83096,47942,1
106,39687,12785,1
106,39687,26478,1
106,39687,58503,1
106,39687,7646,1
106,39687,6246,1
106,39687,47942,1
106,12785,26478,1
106,12785,58503,1
106,12785,7646,1
106,12785,6246,1
106,12785,47942,1
106,26478,58503,1
106,26478,7646,1
106,26478,6246,1
106,26478,47942,1
106,58503,7646,1
106,58503,6246,1
106,58503,47942,1
106,7646,6246,1
106,7646,47942,1
106,6246,47942,1
