time,player1,player2,result
15,5692,5591,1
15,5692,5711,1
15,5692,5747,1
15,5692,7743,1
15,5692,7747,1
15,5692,5297,1
15,5692,6442,1
15,5692,5310,1
15,5692,6560,1
15,5692,5305,1
15,5692,5695,1
15,5692,6084,1
15,5692,5306,1
15,5692,5742,1
15,5692,7787,1
15,5692,5620,1
15,5692,5755,1
15,5692,10434,1
15,5692,7744,1
15,5692,5662,1
15,5692,10539,1
15,5692,6110,1
15,5692,5687,1
15,5692,5320,1
15,5692,6226,1
15,5692,13020,1
15,5692,5296,1
15,5692,73138,1
15,5692,5750,1
15,5692,5931,1
15,5692,5713,1
15,5692,5776,1
15,5692,10536,1
15,5692,5657,1
15,5692,5758,1
15,5692,6086,1
15,5692,6104,1
15,5692,5958,1
15,5692,5351,1
15,5692,5355,1
15,5692,10871,1
15,5692,5654,1
15,5692,5321,1
15,5692,5633,1
15,5692,6777,1
15,5692,18173,1
15,5692,5881,1
15,5692,5327,1
15,5692,5683,1
15,5692,6541,1
15,5692,5824,1
15,5692,22570,1
15,5692,6934,1
15,5692,17844,1
15,5692,6552,1
15,5692,6707,1
15,5692,10935,1
15,5692,11318,1
15,5692,6192,1
15,5692,25165,1
15,5692,5335,1
15,5692,5302,1
15,5692,17346,1
15,5692,5718,1
15,5692,5804,1
15,5692,7778,1
15,5692,5959,1
15,5591,5711,1
15,5591,5747,1
15,5591,7743,1
15,5591,7747,1
15,5591,5297,1
15,5591,6442,1
15,5591,5310,1
15,5591,6560,1
15,5591,5305,1
15,5591,5695,1
15,5591,6084,1
15,5591,5306,1
15,5591,5742,1
15,5591,7787,1
15,5591,5620,1
15,5591,5755,1
15,5591,10434,1
15,5591,7744,1
15,5591,5662,1
15,5591,10539,1
15,5591,6110,1
15,5591,5687,1
15,5591,5320,1
15,5591,6226,1
15,5591,13020,1
15,5591,5296,1
15,5591,73138,1
15,5591,5750,1
15,5591,5931,1
15,5591,5713,1
15,5591,5776,1
15,5591,10536,1
15,5591,5657,1
15,5591,5758,1
15,5591,6086,1
15,5591,6104,1
15,5591,5958,1
15,5591,5351,1
15,5591,5355,1
15,5591,10871,1
15,5591,5654,1
15,5591,5321,1
15,5591,5633,1
15,5591,6777,1
15,5591,18173,1
15,5591,5881,1
15,5591,5327,1
15,5591,5683,1
15,5591,6541,1
15,5591,5824,1
15,5591,22570,1
15,5591,6934,1
15,5591,17844,1
15,5591,6552,1
15,5591,6707,1
15,5591,10935,1
15,5591,11318,1
15,5591,6192,1
15,5591,25165,1
15,5591,5335,1
15,5591,5302,1
15,5591,17346,1
15,5591,5718,1
15,5591,5804,1
15,5591,7778,1
15,5591,5959,1
15,5711,5747,1
15,5711,7743,1
15,5711,7747,1
15,5711,5297,1
15,5711,6442,1
15,5711,5310,1
15,5711,6560,1
15,5711,5305,1
15,5711,5695,1
15,5711,6084,1
15,5711,5306,1
15,5711,5742,1
15,5711,7787,1
15,5711,5620,1
15,5711,5755,1
15,5711,10434,1
15,5711,7744,1
15,5711,5662,1
15,5711,10539,1
15,5711,6110,1
15,5711,5687,1
15,5711,5320,1
15,5711,6226,1
15,5711,13020,1
15,5711,5296,1
15,5711,73138,1
15,5711,5750,1
15,5711,5931,1
15,5711,5713,1
15,5711,5776,1
15,5711,10536,1
15,5711,5657,1
15,5711,5758,1
15,5711,6086,1
15,5711,6104,1
15,5711,5958,1
15,5711,5351,1
15,5711,5355,1
15,5711,10871,1
15,5711,5654,1
15,5711,5321,1
15,5711,5633,1
15,5711,6777,1
15,5711,18173,1
15,5711,5881,1
15,5711,5327,1
15,5711,5683,1
15,5711,6541,1
15,5711,5824,1
15,5711,22570,1
15,5711,6934,1
15,5711,17844,1
15,5711,6552,1
15,5711,6707,1
15,5711,10935,1
15,5711,11318,1
15,5711,6192,1
15,5711,25165,1
15,5711,5335,1
15,5711,5302,1
15,5711,17346,1
15,5711,5718,1
15,5711,5804,1
15,5711,7778,1
15,5711,5959,1
15,5747,7743,1
15,5747,7747,1
15,5747,5297,1
15,5747,6442,1
15,5747,5310,1
15,5747,6560,1
15,5747,5305,1
15,5747,5695,1
15,5747,6084,1
15,5747,5306,1
15,5747,5742,1
15,5747,7787,1
15,5747,5620,1
15,5747,5755,1
15,5747,10434,1
15,5747,7744,1
15,5747,5662,1
15,5747,10539,1
15,5747,6110,1
15,5747,5687,1
15,5747,5320,1
15,5747,6226,1
15,5747,13020,1
15,5747,5296,1
15,5747,73138,1
15,5747,5750,1
15,5747,5931,1
15,5747,5713,1
15,5747,5776,1
15,5747,10536,1
15,5747,5657,1
15,5747,5758,1
15,5747,6086,1
15,5747,6104,1
15,5747,5958,1
15,5747,5351,1
15,5747,5355,1
15,5747,10871,1
15,5747,5654,1
15,5747,5321,1
15,5747,5633,1
15,5747,6777,1
15,5747,18173,1
15,5747,5881,1
15,5747,5327,1
15,5747,5683,1
15,5747,6541,1
15,5747,5824,1
15,5747,22570,1
15,5747,6934,1
15,5747,17844,1
15,5747,6552,1
15,5747,6707,1
15,5747,10935,1
15,5747,11318,1
15,5747,6192,1
15,5747,25165,1
15,5747,5335,1
15,5747,5302,1
15,5747,17346,1
15,5747,5718,1
15,5747,5804,1
15,5747,7778,1
15,5747,5959,1
15,7743,7747,1
15,7743,5297,1
15,7743,6442,1
15,7743,5310,1
15,7743,6560,1
15,7743,5305,1
15,7743,5695,1
15,7743,6084,1
15,7743,5306,1
15,7743,5742,1
15,7743,7787,1
15,7743,5620,1
15,7743,5755,1
15,7743,10434,1
15,7743,7744,1
15,7743,5662,1
15,7743,10539,1
15,7743,6110,1
15,7743,5687,1
15,7743,5320,1
15,7743,6226,1
15,7743,13020,1
15,7743,5296,1
15,7743,73138,1
15,7743,5750,1
15,7743,5931,1
15,7743,5713,1
15,7743,5776,1
15,7743,10536,1
15,7743,5657,1
15,7743,5758,1
15,7743,6086,1
15,7743,6104,1
15,7743,5958,1
15,7743,5351,1
15,7743,5355,1
15,7743,10871,1
15,7743,5654,1
15,7743,5321,1
15,7743,5633,1
15,7743,6777,1
15,7743,18173,1
15,7743,5881,1
15,7743,5327,1
15,7743,5683,1
15,7743,6541,1
15,7743,5824,1
15,7743,22570,1
15,7743,6934,1
15,7743,17844,1
15,7743,6552,1
15,7743,6707,1
15,7743,10935,1
15,7743,11318,1
15,7743,6192,1
15,7743,25165,1
15,7743,5335,1
15,7743,5302,1
15,7743,17346,1
15,7743,5718,1
15,7743,5804,1
15,7743,7778,1
15,7743,5959,1
15,7747,5297,1
15,7747,6442,1
15,7747,5310,1
15,7747,6560,1
15,7747,5305,1
15,7747,5695,1
15,7747,6084,1
15,7747,5306,1
15,7747,5742,1
15,7747,7787,1
15,7747,5620,1
15,7747,5755,1
15,7747,10434,1
15,7747,7744,1
15,7747,5662,1
15,7747,10539,1
15,7747,6110,1
15,7747,5687,1
15,7747,5320,1
15,7747,6226,1
15,7747,13020,1
15,7747,5296,1
15,7747,73138,1
15,7747,5750,1
15,7747,5931,1
15,7747,5713,1
15,7747,5776,1
15,7747,10536,1
15,7747,5657,1
15,7747,5758,1
15,7747,6086,1
15,7747,6104,1
15,7747,5958,1
15,7747,5351,1
15,7747,5355,1
15,7747,10871,1
15,7747,5654,1
15,7747,5321,1
15,7747,5633,1
15,7747,6777,1
15,7747,18173,1
15,7747,5881,1
15,7747,5327,1
15,7747,5683,1
15,7747,6541,1
15,7747,5824,1
15,7747,22570,1
15,7747,6934,1
15,7747,17844,1
15,7747,6552,1
15,7747,6707,1
15,7747,10935,1
15,7747,11318,1
15,7747,6192,1
15,7747,25165,1
15,7747,5335,1
15,7747,5302,1
15,7747,17346,1
15,7747,5718,1
15,7747,5804,1
15,7747,7778,1
15,7747,5959,1
15,5297,6442,1
15,5297,5310,1
15,5297,6560,1
15,5297,5305,1
15,5297,5695,1
15,5297,6084,1
15,5297,5306,1
15,5297,5742,1
15,5297,7787,1
15,5297,5620,1
15,5297,5755,1
15,5297,10434,1
15,5297,7744,1
15,5297,5662,1
15,5297,10539,1
15,5297,6110,1
15,5297,5687,1
15,5297,5320,1
15,5297,6226,1
15,5297,13020,1
15,5297,5296,1
15,5297,73138,1
15,5297,5750,1
15,5297,5931,1
15,5297,5713,1
15,5297,5776,1
15,5297,10536,1
15,5297,5657,1
15,5297,5758,1
15,5297,6086,1
15,5297,6104,1
15,5297,5958,1
15,5297,5351,1
15,5297,5355,1
15,5297,10871,1
15,5297,5654,1
15,5297,5321,1
15,5297,5633,1
15,5297,6777,1
15,5297,18173,1
15,5297,5881,1
15,5297,5327,1
15,5297,5683,1
15,5297,6541,1
15,5297,5824,1
15,5297,22570,1
15,5297,6934,1
15,5297,17844,1
15,5297,6552,1
15,5297,6707,1
15,5297,10935,1
15,5297,11318,1
15,5297,6192,1
15,5297,25165,1
15,5297,5335,1
15,5297,5302,1
15,5297,17346,1
15,5297,5718,1
15,5297,5804,1
15,5297,7778,1
15,5297,5959,1
15,6442,5310,1
15,6442,6560,1
15,6442,5305,1
15,6442,5695,1
15,6442,6084,1
15,6442,5306,1
15,6442,5742,1
15,6442,7787,1
15,6442,5620,1
15,6442,5755,1
15,6442,10434,1
15,6442,7744,1
15,6442,5662,1
15,6442,10539,1
15,6442,6110,1
15,6442,5687,1
15,6442,5320,1
15,6442,6226,1
15,6442,13020,1
15,6442,5296,1
15,6442,73138,1
15,6442,5750,1
15,6442,5931,1
15,6442,5713,1
15,6442,5776,1
15,6442,10536,1
15,6442,5657,1
15,6442,5758,1
15,6442,6086,1
15,6442,6104,1
15,6442,5958,1
15,6442,5351,1
15,6442,5355,1
15,6442,10871,1
15,6442,5654,1
15,6442,5321,1
15,6442,5633,1
15,6442,6777,1
15,6442,18173,1
15,6442,5881,1
15,6442,5327,1
15,6442,5683,1
15,6442,6541,1
15,6442,5824,1
15,6442,22570,1
15,6442,6934,1
15,6442,17844,1
15,6442,6552,1
15,6442,6707,1
15,6442,10935,1
15,6442,11318,1
15,6442,6192,1
15,6442,25165,1
15,6442,5335,1
15,6442,5302,1
15,6442,17346,1
15,6442,5718,1
15,6442,5804,1
15,6442,7778,1
15,6442,5959,1
15,5310,6560,1
15,5310,5305,1
15,5310,5695,1
15,5310,6084,1
15,5310,5306,1
15,5310,5742,1
15,5310,7787,1
15,5310,5620,1
15,5310,5755,1
15,5310,10434,1
15,5310,7744,1
15,5310,5662,1
15,5310,10539,1
15,5310,6110,1
15,5310,5687,1
15,5310,5320,1
15,5310,6226,1
15,5310,13020,1
15,5310,5296,1
15,5310,73138,1
15,5310,5750,1
15,5310,5931,1
15,5310,5713,1
15,5310,5776,1
15,5310,10536,1
15,5310,5657,1
15,5310,5758,1
15,5310,6086,1
15,5310,6104,1
15,5310,5958,1
15,5310,5351,1
15,5310,5355,1
15,5310,10871,1
15,5310,5654,1
15,5310,5321,1
15,5310,5633,1
15,5310,6777,1
15,5310,18173,1
15,5310,5881,1
15,5310,5327,1
