time,player1,player2,result
39,5747,16392,1
39,5747,5662,1
39,5747,5718,1
39,5747,7743,1
39,5747,5651,1
39,5747,5296,1
39,5747,6560,1
39,5747,7747,1
39,5747,6442,1
39,5747,5305,1
39,5747,5297,1
39,5747,6202,1
39,5747,7786,1
39,5747,7778,1
39,5747,5756,1
39,5747,29395,1
39,5747,5302,1
39,5747,7503,1
39,5747,5348,1
39,5747,10858,1
39,5747,9917,1
39,5747,5742,1
39,5747,10536,1
39,5747,5310,1
39,5747,5683,1
39,5747,6226,1
39,5747,5345,1
39,5747,5824,1
39,5747,14181,1
39,5747,5654,1
39,5747,5823,1
39,5747,5750,1
39,5747,5814,1
39,5747,5942,1
39,5747,6086,1
39,5747,7744,1
39,5747,5332,1
39,5747,6236,1
39,5747,7453,1
39,5747,7145,1
39,5747,5864,1
39,5747,12814,1
39,5747,5620,1
39,5747,28500,1
39,5747,28201,1
39,5747,10141,1
39,5747,10434,1
39,5747,6087,1
39,5747,22570,1
39,5747,5881,1
39,5747,10575,1
39,5747,21959,1
39,5747,15981,1
39,5747,5633,1
39,5747,5359,1
39,5747,6559,1
39,5747,5711,1
39,5747,5306,1
39,5747,5931,1
39,5747,11803,1
39,5747,23719,1
39,5747,5879,1
39,5747,12431,1
39,5747,15944,1
39,5747,11818,1
39,5747,5657,1
39,5747,5349,1
39,5747,11499,1
39,5747,5776,1
39,16392,5662,1
39,16392,5718,1
39,16392,7743,1
39,16392,5651,1
39,16392,5296,1
39,16392,6560,1
39,16392,7747,1
39,16392,6442,1
39,16392,5305,1
39,16392,5297,1
39,16392,6202,1
39,16392,7786,1
39,16392,7778,1
39,16392,5756,1
39,16392,29395,1
39,16392,5302,1
39,16392,7503,1
39,16392,5348,1
39,16392,10858,1
39,16392,9917,1
39,16392,5742,1
39,16392,10536,1
39,16392,5310,1
39,16392,5683,1
39,16392,6226,1
39,16392,5345,1
39,16392,5824,1
39,16392,14181,1
39,16392,5654,1
39,16392,5823,1
39,16392,5750,1
39,16392,5814,1
39,16392,5942,1
39,16392,6086,1
39,16392,7744,1
39,16392,5332,1
39,16392,6236,1
39,16392,7453,1
39,16392,7145,1
39,16392,5864,1
39,16392,12814,1
39,16392,5620,1
39,16392,28500,1
39,16392,28201,1
39,16392,10141,1
39,16392,10434,1
39,16392,6087,1
39,16392,22570,1
39,16392,5881,1
39,16392,10575,1
39,16392,21959,1
39,16392,15981,1
39,16392,5633,1
39,16392,5359,1
39,16392,6559,1
39,16392,5711,1
39,16392,5306,1
39,16392,5931,1
39,16392,11803,1
39,16392,23719,1
39,16392,5879,1
39,16392,12431,1
39,16392,15944,1
39,16392,11818,1
39,16392,5657,1
39,16392,5349,1
39,16392,11499,1
39,16392,5776,1
39,5662,5718,1
39,5662,7743,1
39,5662,5651,1
39,5662,5296,1
39,5662,6560,1
39,5662,7747,1
39,5662,6442,1
39,5662,5305,1
39,5662,5297,1
39,5662,6202,1
39,5662,7786,1
39,5662,7778,1
39,5662,5756,1
39,5662,29395,1
39,5662,5302,1
39,5662,7503,1
39,5662,5348,1
39,5662,10858,1
39,5662,9917,1
39,5662,5742,1
39,5662,10536,1
39,5662,5310,1
39,5662,5683,1
39,5662,6226,1
39,5662,5345,1
39,5662,5824,1
39,5662,14181,1
39,5662,5654,1
39,5662,5823,1
39,5662,5750,1
39,5662,5814,1
39,5662,5942,1
39,5662,6086,1
39,5662,7744,1
39,5662,5332,1
39,5662,6236,1
39,5662,7453,1
39,5662,7145,1
39,5662,5864,1
39,5662,12814,1
39,5662,5620,1
39,5662,28500,1
39,5662,28201,1
39,5662,10141,1
39,5662,10434,1
39,5662,6087,1
39,5662,22570,1
39,5662,5881,1
39,5662,10575,1
39,5662,21959,1
39,5662,15981,1
39,5662,5633,1
39,5662,5359,1
39,5662,6559,1
39,5662,5711,1
39,5662,5306,1
39,5662,5931,1
39,5662,11803,1
39,5662,23719,1
39,5662,5879,1
39,5662,12431,1
39,5662,15944,1
39,5662,11818,1
39,5662,5657,1
39,5662,5349,1
39,5662,11499,1
39,5662,5776,1
39,5718,7743,1
39,5718,5651,1
39,5718,5296,1
39,5718,6560,1
39,5718,7747,1
39,5718,6442,1
39,5718,5305,1
39,5718,5297,1
39,5718,6202,1
39,5718,7786,1
39,5718,7778,1
39,5718,5756,1
39,5718,29395,1
39,5718,5302,1
39,5718,7503,1
39,5718,5348,1
39,5718,10858,1
39,5718,9917,1
39,5718,5742,1
